Assembly,State_Name,Party_Name,Party_Type,Party_ID,Frequent_Abbreviation,Last_Abbreviation,Abbreviations,Start_Year,Last_Year,No_Assemblies_Contested,Assemblies_Contested,Candidates_Contested,Candidates_Represented,Females_Contested,Females_Represented,SC_Seats_Contested,SC_Seats_Represented,ST_Seats_Contested,ST_Seats_Represented,BiPoll_Contested
Vidhan_Sabha,Rajasthan,SAMAJWADI DAL,Local Party,7331,SMD,SWD,SMD|SD,1990,1993,2,9|10,2,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Marxist Communist Party of India,,17960,MCPI,MCPI,MCPI,1990,1993,2,9|10,13,0,1,0,1,0,1,0,0
Vidhan_Sabha,Rajasthan,Bharatiya Krishi Udyog Sangh,Local Party,9366,BKUS,BKUS,BKUS,1990,1990,1,9,4,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,All India Forward Bloc,State-based Party,3040,FBL,AIFB,FBL|AIFB,1990,2013,4,9|10|13|14,12,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,ALL INDIA DALIT MUSLIM MINORITIES SURAKSHA MAHA SANG,Local Party,10213,DMM,DMM,DMM,1990,1990,1,9,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,INDIAN CONGRESS (J) TRIKHA GROUP,State-based Party,10400,ICJ(TG),ICJ(TG),ICJ(TG),1990,1990,1,9,2,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Socialist Party,National Party,8013,SOP,SOP,SOP,1990,1990,1,9,2,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Socialist Party (Lohia),Local Party,8051,SOP(L),SLP(L),SOP(L)|SLP(L),1990,2008,4,9|10|11|13,8,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Internationalist Democratic Party,Local Party,3991,IDP,INDP,IDP,1990,1990,1,9,1,0,0,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Shoshit Samaj Party,Local Party,12557,SHSP,SHSP,SSP,1993,1993,1,10,3,0,1,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Socialist Party (Ramakant Pandey),Local Party,8059,SOP(RP),SLP(R),SOP(P),1993,1993,1,10,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,JANTA DAL (PRAGATISHEEL),,4558,JD(P),JD(P),JD(P),1993,1993,1,10,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Bharatiya Jan Sabha,National Party,1421,BJS,BJS,BJS,1993,1993,1,10,2,0,0,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Indian People's Front,Local Party,10840,IPF,IPF,IPF,1993,1993,1,10,8,0,0,0,0,0,6,0,0
Vidhan_Sabha,Rajasthan,Marxist Communist Party of India  (S.S. Srivastava),Local Party,11590,MCPI(S),MCPI(S),MCPI(S),1993,2003,3,10|11|12,4,0,1,0,0,0,1,0,0
Vidhan_Sabha,Rajasthan,SAJHAVADI PARTY,,7305,SVP,SVP,SVP,1993,1993,1,10,9,0,1,0,2,0,0,0,0
Vidhan_Sabha,Rajasthan,Indian Union Muslim League,State-based Party,3952,IUML,IUML,IUML,1993,2013,3,10|11|14,10,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Akhil Bartiya Manav Seva Dal,Local Party,335,ABMSD,ABMSD,MSD,1993,1993,1,10,2,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Bharatiya Republican Paksha,Local Party,1800,BRPP,BRPP,BRP|BRPP,1993,2018,3,10|14|15,5,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,RASHTRIYA VALMIK MAZDOOR MORCHA,,6877,RVMM,RVMM,RVMM,1993,1993,1,10,3,0,0,0,1,0,1,0,0
Vidhan_Sabha,Rajasthan,Mukt Bharat,Local Party,11674,MB,MB,MB,1993,1993,1,10,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,,,,,,,1995,1995,1,10,1,0,0,0,0,0,0,0,1
Vidhan_Sabha,Rajasthan,ALL INDIA INDIRA CONGRESS (TIW ARI),State-based Party,8871,AIIC(T),AIIC(T),AIIC(T),1996,1996,1,10,1,0,0,0,0,0,0,0,1
Vidhan_Sabha,Rajasthan,Samata Party,National Party,7575,SAP,SAP,SAP,1996,2008,3,10|11|13,44,0,4,0,8,0,0,0,1
Vidhan_Sabha,Rajasthan,Rajasthan Vikas Party,Local Party,6315,RJVP,RJVP,RJVP,1998,2013,3,11|13|14,94,0,6,0,22,0,3,0,0
Vidhan_Sabha,Rajasthan,Akhil Bharatiya Rajivwadi Congress (Dubey),Local Party,350,ABRC(D),ABRC(D),ABRC(D),1998,1998,1,11,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,All India Rashtriya Janata Party,Local Party,8896,AIRJP,AIRJP,AIRJP,1998,1998,1,11,9,0,0,0,2,0,0,0,0
Vidhan_Sabha,Rajasthan,Rajasthan Veer Sena,,6314,RVS,RVS,RVS,1998,1998,1,11,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Samajwadi Janata Party (Rashitriya),Local Party,7408,SJP(R),SJP(R),SJP(R),1998,1998,1,11,3,0,0,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Communist Party of India  (Marxist-Leninist)  (Liberation),Local Party,2472,CPI(ML)(L),CPI(ML)(L),CPI(ML)(L)|CPI (ML)(L),1998,2018,5,11|12|13|14|15,28,0,2,0,2,0,13,0,1
Vidhan_Sabha,Rajasthan,Lok Shakti,Local Party,5137,LS,LS,LS,1998,1998,1,11,15,0,2,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Proutist Sarva Samaj Samiti,Local Party,6248,PSSS,PSSS,PSSS,1998,1998,1,11,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,All India Trinamool Congress,State-based Party,18228,AITC,AITC,AITC,1998,2003,2,11|12,5,0,0,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Bharatiya Kisan Mazdoor Party,,1683,BKMP,BKMP,BKMP,1998,1998,1,11,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Akahand  Bharat Maha Sangh Sarvahara Krantikari Party,Local Party,8746,ABMSKP,ABMSKP,ABMSKP,1998,1998,1,11,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Bahujan Kranti Dal (Jai),Local Party,1055,BKD(J),BKD(J),BKD(J),1998,1998,1,11,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Rashtriya Vikas Party,Local Party,6882,RVP,RVP,RVP,2000,2009,2,11|13,2,0,0,0,1,0,1,0,2
Vidhan_Sabha,Rajasthan,Lokpriya Samaj Party,Local Party,5160,LPSP,LPSP,LPSP,2003,2003,1,12,3,0,0,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,National Congress Party,State-based Party,5792,NCP,NCP,NCP,2003,2018,4,12|13|14|15,114,0,5,0,15,0,20,0,0
Vidhan_Sabha,Rajasthan,Janata Dal  (Secular),State-based Party,10979,JD(S),JD(S),JD(S),2003,2018,4,12|13|14|15,23,0,0,0,3,0,1,0,0
Vidhan_Sabha,Rajasthan,Rashtriya Parivartan Dal,Local Party,6762,RPD,RPD,RPD,2003,2003,1,12,19,0,0,0,2,0,1,0,0
Vidhan_Sabha,Rajasthan,Sarvodaya Party,State-based Party,12731,SVP,SVP,SVP,2003,2003,1,12,2,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Federal Congress of India,Local Party,3044,FCI,FCI,FCI,2003,2008,2,12|13,2,0,0,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Rashtriya Aikta Manch,Local Party,12034,RAM,RAM,RAM,2003,2003,1,12,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,BHARATIYA VIKASH PARTY,Local Party,9493,BRVP,BRVP,BRVP,2003,2008,2,12|13,8,0,2,0,3,0,2,0,0
Vidhan_Sabha,Rajasthan,Bharatiya Naujawan Dal,Local Party,9440,BND,BND,BND,2003,2003,1,12,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Revolutionary Socialist Party,State-based Party,12053,RSP,Rashtriya Samaj Paksha,RSP,2003,2003,1,12,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Rashtriya Kisan Party,Local Party,6609,RKP,RKP,RKP,2003,2003,1,12,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Rashtriya Matrabhoomi Party,,6735,RMP,RMP,RMP,2003,2003,1,12,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Akhil Bharatiya Rashtriya Azad Hind Party,Local Party,8751,ABRAHP,ABRAHP,ABRAHP,2003,2003,1,12,2,0,1,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Akhil Bharatiya Congress Dal  (Ambedkar),Local Party,237,ABCD(A),ABCD(A),ABCD(A),2003,2013,3,12|13|14,14,0,1,0,3,0,0,0,0
Vidhan_Sabha,Rajasthan,Muslim League Kerala State Committee,State-based Party,5501,MUL,MUL,MUL,2003,2003,1,12,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Jammu & Kashmir National Panthers Party,Local Party,4079,JKNPP,JKNPP,JKNPP,2003,2013,2,12|14,5,0,1,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,AMARA BENGALI,Local Party,894,AMB,AMB,AB,2006,2006,1,12,1,0,0,0,0,0,0,0,1
Vidhan_Sabha,Rajasthan,Bharatiya Bahujan Party,Local Party,1365,BHBP,BHBP,BHBP,2008,2018,3,13|14|15,73,0,5,0,15,0,4,0,0
Vidhan_Sabha,Rajasthan,Jago Party,Local Party,4007,JGP,JGP,JGP,2008,2018,3,13|14|15,123,0,4,0,10,0,3,0,0
Vidhan_Sabha,Rajasthan,Dalit Kranti Dal,,2884,DKD,DKD,DKD,2008,2018,2,13|15,22,0,4,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Bharatiya Jan Shakti,Local Party,1452,BJSH,BJSH,BJSH,2008,2008,1,13,54,0,2,0,8,0,8,0,0
Vidhan_Sabha,Rajasthan,Indian People??_S Congress,,3890,IPC,IPC,IPC,2008,2008,1,13,2,0,1,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Rashtriya Garib Dal,Local Party,12084,RGD,RGD,RGD,2008,2008,1,13,1,0,1,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Rajasthan Dev Sena Dal,Local Party,6311,RDSD,RDSD,RDSD,2008,2008,1,13,1,0,1,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Bharatiya Rashtravadi Samanta Party,,1777,BRSP,BRSP,BRSP,2008,2018,3,13|14|15,32,0,5,0,10,0,6,0,0
Vidhan_Sabha,Rajasthan,Rashtriya Sawarn Dal,Local Party,12382,RSD,RSD,RSD,2008,2008,1,13,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Rashtriya Samanta Dal,Local Party,6825,RSMD,RSMD,RSMD,2008,2013,2,13|14,4,0,0,0,2,0,0,0,0
Vidhan_Sabha,Rajasthan,Nationalist People's Front,,5800,NPSF,NPSF,NPSF,2008,2018,2,13|15,17,0,2,0,0,0,2,0,0
Vidhan_Sabha,Rajasthan,ALL INDIA JUSTICE PARTY,Local Party,3430,IJP,IJP,IJP,2008,2013,2,13|14,12,0,1,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Dharam Nirpeksh Dal,Local Party,2962,DND,DND,DND,2008,2008,1,13,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,National Lokhind Party,Local Party,5622,NLHP,NLHP,NLHP,2008,2008,1,13,4,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Ambedkar Samaj Party,Local Party,9011,ASP,ASP,ASP,2008,2018,3,13|14|15,4,0,0,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Rashtriya Krantikari Samajwadi Party,Local Party,12157,RKSP,RKSP,RKSP,2008,2018,2,13|15,6,0,0,0,2,0,0,0,0
Vidhan_Sabha,Rajasthan,Lok Paritran,,5097,LKPT,LKPT,LKPT,2008,2008,1,13,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Buddhiviveki Vikas Party,Local Party,2111,BVVP,BVVP,BVVP,2008,2008,1,13,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Democratic Bharatiya Samaj Party,Local Party,2911,DBSP,DBSP,DBSP,2008,2008,1,13,3,0,3,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,None of the Above,NOTA,5897,NOTA,NOTA,NOTA,2013,2018,2,14|15,399,0,0,0,66,0,50,0,0
Vidhan_Sabha,Rajasthan,HINDUSTAN JANATA PARTY,Local Party,10341,HJP,HJP,HJP,2013,2018,2,14|15,5,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Megh Desham Party,Local Party,5412,MEDP,MEDP,MEDP,2013,2013,1,14,11,0,1,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Bahujan Sangharshh Dal,Local Party,1250,BA S D,BASD,BA S D|BASD,2013,2018,2,14|15,44,0,4,0,8,0,2,0,0
Vidhan_Sabha,Rajasthan,Bharatiya Sant Mat Party,Local Party,1840,BhSMP,BhSMP,BHSMP,2013,2013,1,14,2,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Bhartiya Praja Jan Party,,2016,BHPJP,BHPJP,BHPJP,2013,2013,1,14,4,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,National Loktantrik Party,Local Party,5631,NLP,NLP,NLP,2013,2013,1,14,2,0,1,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Bharat Nav Nirman Party,Local Party,16966,NBNP,NNP,BNNP,2013,2013,1,14,6,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Kisan Majdoor Praja Party,,4855,KMPP,KMPP,KMPP,2013,2013,1,14,1,0,0,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Smast Bhartiya Party,Local Party,7957,SMBHP,SMBHP,SMBHP,2013,2013,1,14,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Bharatiya Yuva Shakti,Local Party,1864,BYS,BYS,BYS,2013,2018,2,14|15,184,0,15,0,37,0,20,0,1
Vidhan_Sabha,Rajasthan,SOCIALIST UNITY CENTRE,State-based Party,8082,SUC,SUCI,SUCI,2013,2013,1,14,1,0,0,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Welfare Party of India,Local Party,8529,WPOI,WPOI,WPOI,2013,2018,2,14|15,4,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Indian Peoples Green Party,Local Party,3906,IPGP,IPGP,IPGP,2013,2018,2,14|15,41,0,4,0,10,0,4,0,0
Vidhan_Sabha,Rajasthan,Akhil Bhartiya Aamjan Party,Local Party,390,ABAP,ABAP,AKBAP|ABAP,2013,2018,2,14|15,13,0,2,0,3,0,0,0,1
Vidhan_Sabha,Rajasthan,Vanchitsamaj Insaaf Party,Local Party,8480,VIP,VIP,VIP,2013,2013,1,14,4,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Republican Party of India (A),State-based Party,12285,RPI(A),RPI(A),RPI(A),2013,2018,2,14|15,15,0,0,0,2,0,0,0,0
Vidhan_Sabha,Rajasthan,awami aamjan party,Local Party,1000,AAP,AAP,AAP,2013,2013,1,14,5,0,0,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Rashtra Bhakt Dal,Local Party,12049,RBD,RBD,RBD,2013,2013,1,14,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,RASHTRIYA JANSEVA - SECULAR PARTY,,6585,RJNSP,RJNSP,RJNSP,2013,2013,1,14,2,0,1,0,1,0,1,0,0
Vidhan_Sabha,Rajasthan,Social Democratic Party of India,Local Party,7985,SDPI,SDPI,SDPI,2013,2018,2,14|15,6,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Tola Party,,8336,ToP,ToP,TOP,2013,2013,1,14,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Bahujan Suraksha Dal,Local Party,1267,BSDL,BSDL,BSDL,2013,2013,1,14,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Jai Bharat Samanta Party,Local Party,4012,JBSP,JBSP,JBSP,2013,2013,1,14,2,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Inqalab Vikas Dal,Local Party,3975,IVD,IVD,IVD,2013,2018,2,14|15,2,0,0,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Bharatiya Janta Dal,,1640,BaJD,BaJD,BHJD,2013,2013,1,14,2,0,0,0,0,0,1,0,0
Vidhan_Sabha,Rajasthan,Socialist Party (India),Local Party,8030,SP(I),SP(I),SP(I),2013,2013,1,14,2,0,1,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,National Youth Party,Local Party,11839,NYP,NYP,NYP,2013,2013,1,14,1,0,0,0,0,0,1,0,0
Vidhan_Sabha,Rajasthan,NA's,,24788,MP,MP,MP,2014,2014,1,14,1,0,1,0,0,0,0,0,1
Vidhan_Sabha,Rajasthan,NA's,,24655,CPI(ML),CPI(ML),CPI(ML),2014,2014,1,14,1,0,0,0,0,0,0,0,1
Vidhan_Sabha,Rajasthan,Abhinav Rajasthan Party,,64,ABRJP,ABRJP,ABRJP,2018,2018,1,15,61,0,2,0,8,0,1,0,0
Vidhan_Sabha,Rajasthan,Aam Aadmi Party,State-based Party,13,AAAP,AAAP,AAP,2018,2018,1,15,141,0,9,0,21,0,10,0,0
Vidhan_Sabha,Rajasthan,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),Local Party,17026,SAD(M),SAD(M),SAD(A)(SSM),2018,2018,1,15,3,0,0,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Maharana Kranti Party,,5248,MHKRP,MHKRP,MHKRP,2018,2018,1,15,6,0,0,0,2,0,0,0,0
Vidhan_Sabha,Rajasthan,Bharat Lok Sewak Party,,1312,BLokSP,BLokSP,BLSP,2018,2018,1,15,4,0,1,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Jantawadi Congress Party,,4607,JWCP,JWCP,JWCP,2018,2018,1,15,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,All India Hindustan Congress Party,,662,AINHCP,AINHCP,AINHCP,2018,2018,1,15,5,0,1,0,0,0,2,0,0
Vidhan_Sabha,Rajasthan,Bahujan Mukti Party,Local Party,1074,BMUP,BMUP,BMUP,2018,2018,1,15,21,0,0,0,4,0,2,0,0
Vidhan_Sabha,Rajasthan,Bharat Vahini Party,,1331,BVHNP,BVHNP,BVHNP,2018,2018,1,15,62,0,5,0,9,0,3,0,0
Vidhan_Sabha,Rajasthan,Anarakshit Samaj Party,,920,ANASP,AKSJP,ANASP,2018,2018,1,15,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Ambedkarite Party of India,Local Party,880,APoI,APoI,API,2018,2018,1,15,28,0,2,0,7,0,3,0,0
Vidhan_Sabha,Rajasthan,Naya Bharat Party,,5844,NYBP,NYBP,NYBP,2018,2018,1,15,12,0,0,0,0,0,1,0,0
Vidhan_Sabha,Rajasthan,Asankhya Samaj Party,Local Party,972,ASSP,ASSP,ASSP,2018,2018,1,15,2,0,1,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Bhartiya Panchyat Party,,2011,BPCP,BYPP,BPCP,2018,2018,1,15,12,0,1,0,0,0,1,0,0
Vidhan_Sabha,Rajasthan,Kranti Janshakti Party,,4889,KJSP,KJSP,KJSP,2018,2018,1,15,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Rashtriya Sarvjan Vikas Party,,6841,RSJVP,RSJVP,RSVP,2018,2018,1,15,2,0,0,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Rashtriya Atulya Yuva Party,,6426,RAYP,RAYP,RAYP,2018,2018,1,15,2,0,1,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Dalit Soshit Pichhara Varg  Adhikar Dal,,2893,DSPVAD,DSPVAD,DSPVAD,2018,2018,1,15,8,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Loktantrik Janta Dal,,5184,LJD,LJD,LJD,2018,2018,1,15,11,0,0,0,0,0,1,0,0
Vidhan_Sabha,Rajasthan,Swaraj India,,8172,SWARAJ,SWARAJ,SWI,2018,2018,1,15,2,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Bhartiya Party,Local Party,15869,bhp,BHTYP,BHTYP,2018,2018,1,15,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Khushhal Kisan Party,,4850,KHLKP,KHLKP,KHLKP,2018,2018,1,15,3,0,0,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Rajasthan Janta Party,,6312,RJANP,RJANP,RJANP,2018,2018,1,15,4,0,0,0,0,0,1,0,0
Vidhan_Sabha,Rajasthan,Bharatiya Jan Kranti Dal (Democratic),Local Party,9086,BJKD,BJKD,BJKD(D),2018,2018,1,15,6,0,2,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Panch Party,,5953,PCHP,PCHP,PCHP,2018,2018,1,15,2,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Proutist Sarva Samaj,Local Party,6232,PSS,PSS,PTSS,2018,2018,1,15,2,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Bhartiya Kisan Party,,1979,BKNP,BKNP,BHKP,2018,2018,1,15,5,0,0,0,0,0,1,0,0
Vidhan_Sabha,Rajasthan,Peoples Party of India (Democratic),,6054,PPID,PPID,PPID,2018,2018,1,15,6,0,1,0,1,0,1,0,0
Vidhan_Sabha,Rajasthan,Hindustan Shakti Sena,,3279,HSS,HSS,HSS,2018,2018,1,15,4,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Bhartiya Jan Satta Party,,1917,BJSTP,BJSTP,BJSTP,2018,2018,1,15,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Sarvshakti Dal,,7718,SRVSD,SRVSD,SRVSD,2018,2018,1,15,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Bhartiya Jan Hitkari Party,,1909,BJHP,BJHP,BJHP,2018,2018,1,15,3,0,0,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Jan Adhikar Party,,4117,JANADIP,JANADIP,JANADIP,2018,2018,1,15,1,0,0,0,0,0,1,0,0
Vidhan_Sabha,Rajasthan,Akhand Samta Party,,144,AKSMP,AKSMP,AKSMP,2018,2018,1,15,2,0,1,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Gondvana Gantantra Party,Local Party,3129,GGP,GGP,GGP,2018,2018,1,15,1,0,0,0,0,0,1,0,0
Vidhan_Sabha,Rajasthan,Indian New Congress Party,,3875,INCP,INCP,INCP,2018,2018,1,15,2,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,National Future Party,,5607,NFTP,NFTP,NFTP,2018,2018,1,15,3,0,0,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Bhartiya Public Labour Party,,2017,BPULP,BPULP,BPULP,2018,2018,1,15,1,0,1,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Sarvadharam Party (Madhya Pradesh),Local Party,12553,SDP(MP),SDP(MP),SP(MP),2018,2018,1,15,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Anjuman Party,,929,ANJUP,ANJUP,ANJUP,2018,2018,1,15,2,0,1,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Hind Congress Party,,3223,HCP,HCP,HCP,2018,2018,1,15,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Indian Indira Congress (R),,3424,IIC(R),IICR,IIC(R),2018,2018,1,15,1,0,0,0,1,0,0,0,0
Vidhan_Sabha,Rajasthan,Aarakshan Virodhi Party,Local Party,53,AVIRP,AVIRP,AVIRP,2018,2018,1,15,2,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Rashtriya Samaj Paksha,Local Party,6792,RSPS,RSPS,RSPS,2018,2018,1,15,3,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,People??s Liberal Party,,16650,PLBP,PLBP,PLBP,2018,2018,1,15,1,0,1,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Republican Party of India (Reformist),,7160,RPIR,RPIR,RPI(R),2018,2018,1,15,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Rashtriya Jankranti Party,Local Party,6567,RAJPA,RaJPa,RAJPA,2018,2018,1,15,3,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Hindustan Nirman Dal,Local Party,3288,HND,HND,HND,2018,2018,1,15,2,0,1,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Janta Sena Rajasthan,,4605,JNSR,JNSR,JNSR,2018,2018,1,15,9,0,1,0,1,0,4,0,0
Vidhan_Sabha,Rajasthan,United National Party,,8407,UNP,UNP,UNP,2018,2018,1,15,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Manvadhikar National Party,,5355,MaNPa,MaNPa,MNP,2018,2018,1,15,1,0,0,0,0,0,0,0,0
Vidhan_Sabha,Rajasthan,Rashtriya Kisan Majdoor Party,,6607,RKMP,RMKP,RMKP,2018,2018,1,15,3,0,1,0,1,0,0,0,0
Vidhan_Sabha,Sikkim,Sikkim Democratic Front,State-based Party,7925,SDF,SDF,SDF,1994,2019,6,4|5|6|7|8|9,190,141,17,13,12,9,24,13,3
Vidhan_Sabha,Sikkim,Sikkim Sangram Parishad,National Party,7945,SSP,SSP,SSP,1985,2004,5,2|3|4|5|6,128,79,6,2,8,4,35,20,0
Vidhan_Sabha,Sikkim,Sikkim Krantikari Morcha,Local Party,16569,SKM,SKM,SKM,2014,2019,2,8|9,64,27,3,1,4,3,0,0,0
Vidhan_Sabha,Sikkim,SIKKIM JANATA PARISHAD,Local Party,15138,SJP,SJP,SJP,1979,1980,1,1,32,16,0,0,2,0,12,8,1
Vidhan_Sabha,Sikkim,SIKKIM CONGRESS (R),Local Party,7924,SCR,SCR,SCR,1979,1980,1,1,28,12,1,0,2,1,8,3,1
Vidhan_Sabha,Sikkim,Independent,Independents,10809,IND,IND,IND|INDEPENDENT,1979,2019,9,1|2|3|4|5|6|7|8|9,370,5,19,0,19,0,83,0,8
Vidhan_Sabha,Sikkim,SIKKIM PRAJATANTRA CONGRESS,Local Party,7936,SPC,SPC,SPC,1979,1985,2,1|2,47,4,2,0,3,1,18,1,1
Vidhan_Sabha,Sikkim,CONGRESS,National Party,3482,INC,INC,INC,1979,2019,9,1|2|3|4|5|6|7|8|9,256,4,21,0,18,0,36,2,3
Vidhan_Sabha,Sikkim,Janata Party,National Party,4406,JNP,JP,JNP,1979,1985,2,1|2,50,0,3,0,1,0,18,0,0
Vidhan_Sabha,Sikkim,SIKKIM SCHEDULED CASTES LEAGUE,,7947,SCL,SCL,SCL,1979,1979,1,1,2,0,0,0,2,0,0,0,0
Vidhan_Sabha,Sikkim,COMMUNIST MARXIST PARTY OF INDIA,State-based Party,14635,CPM,CPIM,CPM,1979,2009,6,1|2|4|5|6|7,11,0,0,0,0,0,3,0,0
Vidhan_Sabha,Sikkim,Communist Part of India,State-based Party,2444,CPI,CPI,CPI,1985,1985,1,2,2,0,0,0,0,0,0,0,0
